BridgeID,12,13,14,15,16,17,18,19,20,21
100003,,,,3828.9002306186476,,,,,,
100007,,,,,,8182.631165457662,9474.177160920935,,,
100009,742.4802160025141,878.1686876668708,1090.2543033709521,,,,,,,976.3691986976123
100011,,,,1030.2811173869218,,,,1038.969152755004,,943.1697102685721
100013,733.503955797722,,,940.1729948913332,,820.4843194696076,,,780.4429095073469,
100015,737.4898527762572,,,,1204.6850346137567,,822.7727224777534,,,912.7359837339759
100017,,,2658.814340672557,,,1953.3264245249566,,2419.819696484838,2103.6000302959847,
100021,,1499.2236178749076,,1640.4391105551792,1705.9150952313487,,1444.5225330825313,,,1556.5625920813604
100023,1032.3062491353735,,,,,,1351.0223892433162,,,
100025,,,,,,3199.5118987064634,3204.2861674105898,,,
100027,,,,3995.1220454052,,,,3802.5891856601943,2951.741269458555,
100029,,,,1490.6853617964766,,1301.7144558307562,1297.7913463365162,,,
100031,,,,6825.1699341228905,,,5539.136493495418,7451.44431146691,5402.877330923216,
100033,2637.563819008254,,,,,,2759.7057125921137,4192.469465376468,,
100035,2514.1098775420983,3712.078905196028,3779.4866217533263,3480.3787762151787,4569.570461056784,2885.670743498675,2567.467275754043,,,
100037,2309.5117871013117,,,,,2958.9456813795773,,4249.650888330389,2753.0798089510677,
100039,,,,,,1084.5742323863856,1012.1120385938216,1737.1436756894857,1017.0194352492747,1532.120378960236
100041,,3748.5680182310557,3846.277779756177,,,,2367.135224565428,,2629.67653852358,3686.3682845505214
100043,,,6956.237682062519,6698.967650310021,8426.176943618513,5025.173224252004,4161.010980730174,,,
100045,,,,1443.4730898480452,1712.3996697377293,,,1732.5521700498236,1035.973119324536,
100047,8304.312934747755,,17177.612686673165,14823.596771681194,,10165.205718396937,10875.352981707703,,12809.828394885224,
100049,,,8654.679087148836,,,4082.55662337709,,,,6559.927929925319
100051,7519.4420351979525,16207.94573158701,,15953.612395847105,,10239.01092788676,11615.803005893387,20849.59947041967,,13163.821892541864
100053,658.1217239729352,,,,,,,,,1114.1745996715777
100055,,,1954.5734836695233,,1712.7513594558623,,,,,
100057,662.2914596310134,1578.2956734056474,,1610.860979428555,,991.1126489538715,,,,1102.8576189268124
100059,,,,,,,,,5732.245649133663,5204.700164044644
100061,1902.8074591540371,,,,4688.700956440119,,,,,2654.4921426622695
100065,1981.3363144487907,,,3966.5567639773117,,2577.432352491245,2879.3853110186487,,,
100067,2317.1519771413987,,,,4866.967514658782,2553.9076405177675,,,,2516.0373803162165
100069,,,5419.254257509301,,,,,5132.751046384104,,2399.96635419815
100071,922.7228127444735,,,,1933.0435915990984,1149.3013093640993,1215.8463103512197,2090.674974625236,1206.9498262925515,1037.7809530343802
100073,,,,,,,1271.472317911552,,,
