BridgeID,12,13,14,15,16,17,18,19,20,21
100003,,,,53677.548010329265,,,,,,
100007,,,,,,127266.54595234366,,,,
100009,12827.107093700535,16322.083927434644,14621.760831388308,,,,,,,14481.338892667518
100011,,,,14695.58682348474,,,,14475.03833871406,,14653.04187125587
100013,12831.777393120621,,,14927.70308615915,,13604.027325571577,,,14146.583541642192,
100015,12905.173605634594,,,,,,,,,14615.674453567972
100017,,,36989.09089955109,,,33875.87123505186,,36939.66315926104,35924.477752149316,
100021,,28380.431242649054,,26023.98069473834,26038.272601268458,,23544.97849902478,,,25673.84850685391
100023,,,,,,,23641.085271921398,,,
100025,,,,,,60156.83918956334,59308.70634560621,,,
100027,,,,66266.59496775984,,,,63766.16816601355,62935.363565785396,
100029,,,,26513.495521168777,,23736.075978326673,23953.768360075694,,,
100031,,,,120265.731964804,,,110035.55413315486,115775.22715344287,116519.21960237744,
100033,59238.25230312692,,,,,,61686.25230423106,63769.92658882113,,
100035,58677.61440448563,70838.54749395962,65037.71509645286,67658.941842471,65542.81193274267,60398.69673190968,61589.67157852492,,,
100037,60577.5739862926,,,,,61402.77883015966,,65321.54866907479,64343.75681932697,
100039,,,,,,24585.351260888077,25096.687180288904,25888.96076603911,,25398.34426941551
100041,,72239.79961016214,67011.57311787116,,,,62529.57293923515,,,64406.784843210946
100043,,,122018.83167030879,122080.30431951272,,112605.02657872869,114681.19735145653,,,
100045,,,,27344.07555979464,26147.080521073894,,,,26046.495393911755,
100047,230929.49689378712,,263427.95483059884,,,238061.65628785387,245780.46457924688,,247587.60290870082,
100049,,,126307.81352783866,,,,,,,
100051,237577.1387997793,277006.0958608918,,,,247095.68448029485,254881.372741623,251912.569306422,,
100053,25349.475845818135,,,,,,,,,25747.337910779104
100055,,,28013.118049096538,,26210.932609712912,,,,,
100057,25464.778303756775,29277.49037171065,,27468.444816794887,,26426.225038402645,,,,25841.11161661296
100059,,,,,,,,,,117836.52229717828
100061,,,,,66355.92329271913,,,,,66414.15807380454
100065,,,,,,66398.47016914695,68505.99055344083,,,
100067,64527.79379003927,,,,67438.82931176748,67914.65487799307,,,,65727.4785663812
100069,,,70616.22730218238,,,,,67430.22206787083,,68221.39194140601
100071,25880.952734373586,,,,26532.838677577052,26971.417189698015,27004.157648177345,27165.815617050856,26469.178628675872,26991.70834518549
100073,,,,,,,27183.592502703345,,,
100075,,134735.71464857573,,,,121889.50421501951,,,121308.96567889949,
100077,,,28376.062199910273,27559.19526782498,,,27327.397400187554,,,27281.57143756392
100079,,74745.26688646276,70747.16152759637,,,,,69863.31849695362,,
100081,25939.759741738122,,,,,,,,27010.89699612784,
100083,249197.1117824545,,,,,,,,,262829.038573681
100085,,75633.2097367157,72675.69345812533,69429.61047888466,,,,,67369.53253647663,70810.80345760685
100087,,,,27833.957862151285,,27247.01500403437,,,,
100089,,,,69522.74807752823,,,66924.3976473011,68599.33529049226,,
100091,26528.531246324084,,,,26753.34002188779,,27797.281241713703,,27478.93209763468,28239.898692145827
100093,,30086.72790620062,,,,27186.406654131337,,,,28202.618420362975
100095,,,,,67905.24386530934,,,,,
100097,,,,69821.87477276118,,,70175.02891922416,,69012.02985412875,
100099,,30387.349783998838,,,27318.34564018139,,,,27614.37353992236,
100101,66693.0480650259,75874.95069167514,,,68783.53948424349,68011.41727298708,69618.14135181825,,,71341.15069063903
100103,,30742.80135636319,28672.442167880625,,27312.471318944226,27854.016830263867,,,27820.790975963882,
100105,26979.30875890583,,,28162.86119999305,,27519.130857613673,,,,28598.15556003789
100107,27179.122721057618,,,,,,,,,28855.62683414683
100109,27182.559091123992,,28737.302438241695,,,,,27737.51593252438,,28910.462028539634
100111,27196.264560787033,,28714.78747540618,,27294.379835994012,,,,,
