BridgeID,12,13,14,15,16,17,18,19,20,21
100003,,,,53677.548010329265,,,,,,
100007,,,,,,126054.23700575781,,,,
100009,12981.28237055603,14435.761098128976,14746.383568328083,,,,,,,14632.70025314825
100011,,,,14695.58682348474,,,,15161.991038224414,,14520.03330811563
100013,12960.925852306416,,,14927.70308615915,,13491.317807152791,,,14295.204696907764,
100015,13028.569189665139,,,,,,,,,14722.345506149832
100017,,,37630.19407232782,,,34106.05483117012,,38518.986683219846,35346.202486159214,
100021,,26626.9112687985,,26023.98069473834,26198.084026026023,,23376.0031362929,,,25733.412297527826
100023,,,,,,,23683.55031635061,,,
100025,,,,,,60188.58947583343,59927.43199171665,,,
100027,,,,66266.59496775984,,,,66004.35350376277,63334.07749659303,
100029,,,,26513.495521168777,,24104.10252811484,23620.39159972985,,,
100031,,,,120265.731964804,,,107442.16072815505,120570.18988464898,115281.91689760228,
100033,58151.383831838044,,,,,,59707.01063943331,67139.02002696705,,
100035,59327.03116668352,66095.17171137777,65679.27574326274,67658.941842471,66225.86336299444,60587.63714774986,60642.87264953524,,,
100037,60350.453749026485,,,,,62588.798452938325,,68020.04936886032,63663.417339698484,
100039,,,,,,24755.539682239818,24430.844156615713,27474.091408096276,,25695.317894548003
100041,,68218.38011024747,65887.32949580181,,,,61760.180573458165,,,64599.99636415653
100043,,,121754.94881924667,122080.30431951272,,112487.66464978171,112091.14210052449,,,
100045,,,,27344.07555979464,26555.383398339367,,,,25245.409871583033,
100047,228274.47219357695,,261847.09056963556,,,239304.49045663892,241788.52069568902,,248334.20773609282,
100049,,,125158.7090986843,,,,,,,
100051,239286.80352813526,259054.2098593913,,,,250325.88037333265,246513.59455183585,265334.5933068303,,
100053,25336.740652170916,,,,,,,,,26036.845998316596
100055,,,27965.088612601146,,26591.405216188694,,,,,
100057,25506.999191991403,27558.337313283,,27468.444816794887,,26555.578511880514,,,,25989.009278770198
100059,,,,,,,,,,120642.41400137322
100061,,,,,66635.01029818463,,,,,67190.37022290405
100065,,,,,,67161.95875730079,66732.95938595617,,,
100067,64167.47642514527,,,,67882.64187810075,67699.07958309395,,,,66178.54066889783
100069,,,70927.14812057927,,,,,71994.48763149328,,68371.99081342424
100071,25671.814472384976,,,,27019.843270112044,27035.684089475264,26393.8748685415,28225.774555748874,26262.053569456566,27085.029531372344
100073,,,,,,,26522.28591111034,,,
100075,,127931.52331679635,,,,123627.56682061101,,,120067.67496371293,
100077,,,28035.27169453558,27559.19526782498,,,26634.025302184313,,,27447.353423197997
100079,,70358.69794143082,71289.23316555055,,,,,71777.20607683103,,
100081,25970.54993582773,,,,,,,,26665.43639130436,
100083,247465.3998480289,,,,,,,,,264281.79403033125
100085,,71939.92385109703,71620.83253446505,69429.61047888466,,,,,67175.98229504941,71011.54905686849
100087,,,,27833.957862151285,,27400.94470869594,,,,
100089,,,,69522.74807752823,,,66728.55659505719,71746.26672616867,,
100091,26426.61874114703,,,,27096.39699201822,,26735.8324267432,,26999.915386806475,28003.392977441345
100093,,28546.684562954735,,,,27575.438583483945,,,,28071.09571837849
100095,,,,,67860.19027746338,,,,,
100097,66935.91770971761,,,69821.87477276118,,,65977.08446779422,,68093.9409575409,
100099,,28546.369456200267,,,27175.771525979748,,,,27064.343009306227,
100101,67828.93994443316,72203.04035220195,,,69742.11698658802,68889.99431957077,68954.54209685916,,,71279.2877585417
100103,,29059.01019485522,28866.292289196925,,27630.146937072986,27747.112510198865,,,27375.039682101804,
100105,27198.244303427597,,,28162.86119999305,,27925.046982228923,,,,28566.41582556681
100107,27074.3741641296,,,,,,,,,28684.593379966896
100109,27019.67921260299,,28891.207737597226,,,,,28834.242471944657,,28701.61480047082
100111,27204.062315417927,,28983.274496042915,,27741.44237810518,,,,,
