BridgeID,12,13,14,15,16,17,18,19,20,21
100003,,,,59687.17253270378,,,,,,
100007,,,,,,129751.95328498053,,,,
100009,14559.486546611899,16521.734928247104,16144.906560964624,,,,,,,15943.716843700466
100011,,,,15583.015157100468,,,,15455.978043461117,,15975.981672287136
100013,14788.415311014685,,,15753.090203866732,,13881.707474191713,,,15547.770607440245,
100015,,,,,,,,,,16094.408788805353
100017,,,40137.652779913886,,,35611.40601205944,,39403.1448600579,39373.0665383483,
100021,,,,,27691.071043247743,,26987.892853440004,,,28302.284279531465
100025,,,,,,64865.941243971676,68376.9437617938,,,
100027,,,,68772.74717376595,,,,71323.29946675833,69407.7521513134,
100029,,,,28141.122235352166,,25908.200876030587,27111.119571011594,,,
100031,,,,128638.85783760986,,,125633.60987098067,130993.44032076628,127467.64716598268,
100033,66359.5060522091,,,,,,69556.28982840582,72061.2405043614,,
100035,67154.46896440074,72241.27130106013,69724.90884448834,72369.45467822583,71276.18757959623,66130.57567937928,70164.09924540143,,,
100037,66837.3877738058,,,,,66562.8590582291,,72639.32110161173,70853.70384367782,
100039,,,,,,,28214.3919861553,29528.11170988715,,
100041,,72246.68160243225,71092.64436520876,,,,,,,
100043,,,130485.6469467572,,,,129074.01399555335,,,
100045,,,,29003.444347014338,28344.530208308912,,,,28413.404270767947,
100047,257229.98295992686,,282058.6987522836,,,258251.63629989533,,,,
100051,265271.2620217549,282743.1924813637,,,,268780.33845724375,,,,
100053,28490.861320114058,,,,,,,,,28575.62745124818
100055,,,,,28374.23337555472,,,,,
100057,28630.76580522795,,,,,,,,,28570.376663061907
100059,,,,,,,,,,130496.33597799682
100061,,,,,71005.48893489096,,,,,72461.7527929908
100065,,,,,,72824.61935057348,,,,
100067,,,,,71775.73195612285,73934.39655252192,,,,73756.01101434893
100069,,,75139.36819625541,,,,,74926.08890486565,,
100071,28499.964120143224,,,,28754.01368292555,29213.51501992205,28980.72407950007,,28661.820674186012,
100073,,,,,,,28856.1369476208,,,
100075,,,,,,135089.50482118304,,,,
100077,,,29959.061910728007,28923.75002724071,,,29384.626077935784,,,29648.861150979552
100079,,75806.26642061975,74639.21078762956,,,,,,,
100081,28621.688563042004,,,,,,,,28802.82298770391,
100083,,,,,,,,,,286234.0743315069
100085,,,76439.374118124,73112.3459204566,,,,,71127.14988054943,76596.60928283037
100087,,,,29465.588264073715,,29933.63140537453,,,,
100089,,,,74121.48375125197,,,73785.85326287057,75748.72741964052,,
100091,28859.042356082602,,,,,,29219.646710560137,,,31065.341026801838
100093,,30267.542517184476,,,,30070.449832864535,,,,30835.96795053877
100095,,,,,73040.81896434417,,,,,
100097,,,,74807.33486774472,,,,,73968.35115781875,
100099,,30644.475268089653,,,,,,,29252.578118977483,
100101,72043.90712290262,,,,73293.50223107195,,,,,79324.22928008283
100103,,,30759.92138403827,,29252.93676016849,30256.45258228683,,,29621.912825476193,
